dataset_id,observacao_id,longitude_grau,latitude_grau,ano,camada_id,profundidade_inicial_cm,profundidade_final_cm,fracao_grossa_gkg,fracao_argila_gkg,fracao_silte_gkg,fracao_areia_gkg
ctb0003,sm-dnos-001,-53.794645,-29.651271,2009,1,0,20,0,44,44,912
ctb0003,sm-dnos-002,-53.793987,-29.650564,2009,1,0,20,0,102,163,735
ctb0003,sm-dnos-003,-53.793993,-29.650232,2009,1,0,20,0,99,148,753
ctb0003,sm-dnos-004,-53.794345,-29.650311,2009,1,0,20,0,82,103,815
ctb0003,sm-dnos-005,-53.792947,-29.650838,2009,1,0,20,0,100,216,684
ctb0003,sm-dnos-006,-53.793499,-29.649951,2009,1,0,20,0,156,295,549
ctb0003,sm-dnos-007,-53.793272,-29.649962,2009,1,0,20,0,169,343,488
ctb0003,sm-dnos-008,-53.793633,-29.648468,2009,1,0,20,0,102,106,792
ctb0003,sm-dnos-009,-53.793707,-29.647836,2009,1,0,20,0,68,75,857
ctb0003,sm-dnos-010,-53.793019,-29.64797,2009,1,0,20,0,91,121,788
ctb0003,sm-dnos-011,-53.792816,-29.64804,2009,1,0,20,0,69,98,833
ctb0003,sm-dnos-012,-53.79206,-29.64927,2009,1,0,20,0,110,259,631
ctb0003,sm-dnos-013,-53.79184,-29.648724,2009,1,0,20,0,76,198,726
ctb0003,sm-dnos-014,-53.792442,-29.648539,2009,1,0,20,0,115,167,718
ctb0003,sm-dnos-015,-53.792655,-29.648548,2009,1,0,20,0,143,137,720
ctb0003,sm-dnos-016,-53.792509,-29.647109,2009,1,0,20,0,109,107,784
ctb0003,sm-dnos-017,-53.79256,-29.646736,2009,1,0,20,0,87,158,755
ctb0003,sm-dnos-018,-53.792256,-29.646199,2009,1,0,20,0,44,40,916
ctb0003,sm-dnos-019,-53.792114,-29.645725,2009,1,0,20,0,78,93,829
ctb0003,sm-dnos-020,-53.791419,-29.646682,2009,1,0,20,0,79,106,815
ctb0003,sm-dnos-021,-53.793887,-29.652717,2009,1,0,20,0,105,324,571
ctb0003,sm-dnos-022,-53.790043,-29.648311,2009,1,0,20,0,81,124,795
ctb0003,sm-dnos-023,-53.78955,-29.648663,2009,1,0,20,0,70,88,842
ctb0003,sm-dnos-024,-53.788403,-29.649114,2009,1,0,20,0,39,52,909
ctb0003,sm-dnos-025,-53.786795,-29.650051,2009,1,0,20,0,50,52,898
ctb0003,sm-dnos-026,-53.786729,-29.650198,2009,1,0,20,0,58,60,882
ctb0003,sm-dnos-027,-53.786439,-29.647667,2009,1,0,20,0,122,234,644
ctb0003,sm-dnos-028,-53.786838,-29.647463,2009,1,0,20,0,53,52,895
ctb0003,sm-dnos-029,-53.785726,-29.646196,2009,1,0,20,0,44,60,896
ctb0003,sm-dnos-030,-53.782776,-29.642239,2009,1,0,20,0,58,64,878
ctb0003,sm-dnos-031,-53.782604,-29.641715,2009,1,0,20,0,76,79,845
ctb0003,sm-dnos-032,-53.78358,-29.643612,2009,1,0,20,0,83,71,846
ctb0003,sm-dnos-033,-53.783181,-29.644809,2009,1,0,20,0,115,103,782
ctb0003,sm-dnos-034,-53.786181,-29.645831,2009,1,0,20,0,75,64,861
ctb0003,sm-dnos-035,-53.79162,-29.65165,2009,1,0,20,0,113,165,722
ctb0003,sm-dnos-036,-53.790323,-29.650243,2009,1,0,20,0,116,105,779
ctb0003,sm-dnos-037,-53.789106,-29.649981,2009,1,0,20,0,55,77,868
ctb0003,sm-dnos-038,-53.788766,-29.650904,2009,1,0,20,0,66,85,849
ctb0003,sm-dnos-039,-53.788001,-29.651884,2009,1,0,20,0,33,38,929
ctb0003,sm-dnos-040,-53.78967,-29.652096,2009,1,0,20,0,117,163,720
ctb0003,sm-dnos-041,-53.790849,-29.6533,2009,1,0,20,0,85,210,705
ctb0003,sm-dnos-042,-53.788561,-29.654778,2009,1,0,20,0,91,199,710
ctb0003,sm-dnos-043,-53.788313,-29.654537,2009,1,0,20,0,104,162,734
ctb0003,sm-dnos-044,-53.790373,-29.654251,2009,1,0,20,0,69,95,836
ctb0003,sm-dnos-045,-53.796479,-29.653913,2009,1,0,20,0,230,299,471
ctb0003,sm-dnos-046,-53.795904,-29.653944,2009,1,0,20,0,219,244,537
ctb0003,sm-dnos-047,-53.797283,-29.654583,2009,1,0,20,0,243,279,478
ctb0003,sm-dnos-048,-53.799054,-29.654445,2009,1,0,20,0,113,218,669
ctb0003,sm-dnos-049,-53.799533,-29.653968,2009,1,0,20,0,160,148,692
ctb0003,sm-dnos-050,-53.799876,-29.653101,2009,1,0,20,0,163,265,572
ctb0003,sm-dnos-051,-53.798608,-29.653072,2009,1,0,20,0,91,170,739
ctb0003,sm-dnos-052,-53.797866,-29.653518,2009,1,0,20,0,125,230,645
ctb0003,sm-dnos-053,-53.795823,-29.653543,2009,1,0,20,0,160,181,659
ctb0003,sm-dnos-054,-53.794759,-29.65719,2009,1,0,20,0,89,212,699
ctb0003,sm-dnos-055,-53.798576,-29.655777,2009,1,0,20,0,80,152,768
ctb0003,sm-dnos-056,-53.800101,-29.656367,2009,1,0,20,0,88,187,725
ctb0003,sm-dnos-057,-53.802126,-29.656873,2009,1,0,20,0,102,128,770
ctb0003,sm-dnos-058,-53.801405,-29.657328,2009,1,0,20,0,79,136,785
ctb0003,sm-dnos-059,-53.795093,-29.656811,2009,1,0,20,0,51,119,830
ctb0003,sm-dnos-060,-53.79213,-29.655161,2009,1,0,20,0,106,198,696
ctb0003,sm-dnos-061,-53.793303,-29.655905,2009,1,0,20,0,64,155,781
ctb0003,sm-dnos-062,-53.799539,-29.652645,2009,1,0,20,0,146,248,606
ctb0003,sm-dnos-063,-53.807537,-29.652779,2009,1,0,20,0,85,77,838
ctb0003,sm-dnos-064,-53.806834,-29.652269,2009,1,0,20,0,70,76,854
ctb0003,sm-dnos-065,-53.806154,-29.651724,2009,1,0,20,0,51,82,867
ctb0003,sm-dnos-066,-53.808047,-29.651232,2009,1,0,20,0,40,55,905
ctb0003,sm-dnos-067,-53.810477,-29.650894,2009,1,0,20,0,52,45,903
ctb0003,sm-dnos-068,-53.810061,-29.650623,2009,1,0,20,0,37,45,918
ctb0003,sm-dnos-069,-53.804721,-29.651086,2009,1,0,20,0,87,185,728
ctb0003,sm-dnos-070,-53.803219,-29.651684,2009,1,0,20,0,113,195,692
ctb0003,sm-dnos-071,-53.804261,-29.652893,2009,1,0,20,0,111,114,775
ctb0003,sm-dnos-072,-53.802675,-29.652871,2009,1,0,20,0,121,146,733
ctb0003,sm-dnos-073,-53.803316,-29.653768,2009,1,0,15,0,216,187,597
ctb0003,sm-dnos-074,-53.802057,-29.65548,2009,1,0,20,0,38,60,902
ctb0003,sm-dnos-075,-53.801966,-29.654216,2009,1,0,20,0,80,115,805
ctb0003,sm-dnos-076,-53.801884,-29.651857,2009,1,0,20,0,113,131,756
ctb0003,sm-dnos-077,-53.801571,-29.649229,2009,1,0,20,0,126,133,741
ctb0003,sm-dnos-078,-53.800074,-29.648679,2009,1,0,20,0,176,222,602
ctb0003,sm-dnos-079,-53.798709,-29.649183,2009,1,0,20,0,183,180,637
ctb0003,sm-dnos-080,-53.79658,-29.647794,2009,1,0,20,0,134,285,581
ctb0003,sm-dnos-081,-53.798624,-29.647548,2009,1,0,20,0,152,247,601
ctb0003,sm-dnos-082,-53.800643,-29.646427,2009,1,0,20,0,73,195,732
ctb0003,sm-dnos-083,-53.801826,-29.646066,2009,1,0,20,0,124,239,637
ctb0003,sm-dnos-084,-53.802176,-29.648401,2009,1,0,20,0,116,170,714
ctb0003,sm-dnos-085,-53.800361,-29.651218,2009,1,0,20,0,148,129,723
ctb0003,sm-dnos-086,-53.79877,-29.651636,2009,1,0,20,0,228,252,520
ctb0003,sm-dnos-087,-53.797196,-29.650298,2009,1,0,20,0,148,316,536
ctb0003,sm-dnos-088,-53.796987,-29.649121,2009,1,0,20,0,90,178,732
ctb0003,sm-dnos-089,-53.794885,-29.649711,2009,1,0,20,0,119,198,683
ctb0003,sm-dnos-090,-53.795826,-29.650713,2009,1,0,20,0,147,146,707
ctb0003,sm-dnos-091,-53.796188,-29.652779,2009,1,0,20,0,148,237,615
ctb0003,sm-dnos-092,-53.794408,-29.654742,2009,1,0,20,0,77,179,744
ctb0003,sm-dnos-093,-53.797649,-29.657177,2009,1,0,20,0,114,256,630
ctb0003,sm-dnos-094,-53.800373,-29.655175,2009,1,0,20,0,55,83,862
ctb0003,sm-dnos-095,-53.806399,-29.654389,2009,1,0,20,0,161,358,481
ctb0003,sm-dnos-096,-53.804268,-29.656062,2009,1,0,20,0,143,351,506
ctb0003,sm-dnos-097,-53.805302,-29.657426,2009,1,0,10,0,160,226,614
ctb0003,sm-dnos-098,-53.807257,-29.657608,2009,1,0,20,0,167,133,700
ctb0003,sm-dnos-099,-53.80759,-29.656464,2009,1,0,20,0,50,44,906
ctb0003,sm-dnos-100,-53.809483,-29.655057,2009,1,0,20,0,266,242,492
ctb0003,sm-dnos-101,-53.810455,-29.653456,2009,1,0,17.5,0,63,62,875
ctb0003,sm-dnos-102,-53.813868,-29.653407,2009,1,0,20,0,214,351,435
ctb0003,sm-dnos-103,-53.815807,-29.651554,2009,1,0,20,0,126,103,771
ctb0003,sm-dnos-104,-53.817632,-29.649864,2009,1,0,20,0,229,281,490
ctb0003,sm-dnos-105,-53.818873,-29.647536,2009,1,0,20,0,140,505,355
ctb0003,sm-dnos-106,-53.820936,-29.647208,2009,1,0,20,0,219,519,262
ctb0003,sm-dnos-107,-53.819961,-29.644967,2009,1,0,20,0,321,487,192
ctb0003,sm-dnos-108,-53.817577,-29.645775,2009,1,0,20,0,282,459,259
ctb0003,sm-dnos-109,-53.816721,-29.644392,2009,1,0,10,0,276,471,253
ctb0003,sm-dnos-110,-53.816153,-29.646251,2009,1,0,20,0,199,217,584
ctb0003,sm-dnos-111,-53.816611,-29.648404,2009,1,0,20,0,205,227,568
ctb0003,sm-dnos-112,-53.811275,-29.6551,2009,1,0,20,0,196,191,613
ctb0003,sm-dnos-113,-53.807366,-29.653931,2009,1,0,15,0,96,103,801
ctb0003,sm-dnos-114,-53.808993,-29.651437,2009,1,0,20,0,68,81,851
ctb0003,sm-dnos-115,-53.812923,-29.649653,2009,1,0,15,0,112,248,640
ctb0003,sm-dnos-116,-53.813232,-29.65128,2009,1,0,20,0,35,81,884
ctb0003,sm-dnos-117,-53.814701,-29.649635,2009,1,0,20,0,37,83,880
ctb0003,sm-dnos-118,-53.81388,-29.647975,2009,1,0,17.5,0,131,115,754
ctb0003,sm-dnos-119,-53.814177,-29.646382,2009,1,0,20,0,75,143,782
ctb0003,sm-dnos-120,-53.814058,-29.644258,2009,1,0,20,0,76,154,770
ctb0003,sm-dnos-121,-53.812037,-29.643926,2009,1,0,15,0,307,509,184
ctb0003,sm-dnos-122,-53.810899,-29.641713,2009,1,0,20,0,55,71,874
ctb0003,sm-dnos-123,-53.803386,-29.649988,2009,1,0,20,0,141,71,788
ctb0003,sm-dnos-124,-53.80643,-29.649006,2009,1,0,20,0,73,72,855
ctb0003,sm-dnos-125,-53.808957,-29.648853,2009,1,0,20,0,77,66,857
ctb0003,sm-dnos-126,-53.811243,-29.649264,2009,1,0,20,0,81,76,843
ctb0003,sm-dnos-127,-53.811811,-29.647241,2009,1,0,20,0,58,62,880
ctb0003,sm-dnos-128,-53.808963,-29.64702,2009,1,0,20,0,60,54,886
ctb0003,sm-dnos-129,-53.806336,-29.647018,2009,1,0,20,0,59,108,833
ctb0003,sm-dnos-130,-53.804158,-29.647128,2009,1,0,20,0,67,141,792
ctb0003,sm-dnos-131,-53.805031,-29.643413,2009,1,0,20,0,67,81,852
ctb0003,sm-dnos-132,-53.804305,-29.645335,2009,1,0,20,0,154,105,741
ctb0003,sm-dnos-133,-53.80691,-29.644425,2009,1,0,20,0,75,65,860
ctb0003,sm-dnos-134,-53.809659,-29.64505,2009,1,0,10,0,209,422,369
ctb0003,sm-dnos-135,-53.812042,-29.645162,2009,1,0,10,0,214,585,201
ctb0003,sm-dnos-136,-53.814595,-29.641137,2009,1,0,20,0,195,423,382
ctb0003,sm-dnos-137,-53.814757,-29.642793,2009,1,0,20,0,86,79,835
ctb0003,sm-dnos-138,-53.809797,-29.642767,2009,1,0,20,0,83,36,881
ctb0003,sm-dnos-139,-53.806685,-29.641557,2009,1,0,20,0,126,99,775
ctb0003,sm-dnos-140,-53.787549,-29.641442,2009,1,0,10,0,319,425,256
ctb0003,sm-dnos-141,-53.790576,-29.642679,2009,1,0,10,0,171,336,493
ctb0003,sm-dnos-142,-53.788381,-29.63922,2009,1,0,10,0,298,518,184
ctb0003,sm-dnos-143,-53.786019,-29.637508,2009,1,0,15,0,298,537,165
ctb0003,sm-dnos-144,-53.788554,-29.637093,2009,1,0,17.5,0,295,478,227
ctb0003,sm-dnos-145,-53.785555,-29.634745,2009,1,0,5,0,360,485,155
ctb0003,sm-dnos-146,-53.782922,-29.63555,2009,1,0,20,0,232,450,318
ctb0003,sm-dnos-147,-53.770017,-29.640732,2009,1,0,20,0,268,408,324
ctb0003,sm-dnos-148,-53.773006,-29.640575,2009,1,0,20,0,144,460,396
ctb0003,sm-dnos-149,-53.775973,-29.639462,2009,1,0,20,0,121,571,308
ctb0003,sm-dnos-150,-53.776691,-29.637458,2009,1,0,6.5,0,161,660,179
ctb0003,sm-dnos-151,-53.773347,-29.637918,2009,1,0,20,0,324,457,219
ctb0003,sm-dnos-152,-53.770344,-29.638366,2009,1,0,20,0,316,472,212
ctb0003,sm-dnos-153,-53.774149,-29.6352,2009,1,0,10,0,764,138,98
ctb0003,sm-dnos-154,-53.770128,-29.635703,2009,1,0,20,0,405,431,164
ctb0003,sm-dnos-155,-53.770967,-29.633143,2009,1,0,20,0,390,466,144
ctb0003,sm-dnos-156,-53.775819,-29.630383,2009,1,0,20,0,132,618,250
ctb0003,sm-dnos-157,-53.771754,-29.630468,2009,1,0,20,0,238,398,364
ctb0003,sm-dnos-158,-53.772261,-29.627864,2009,1,0,20,0,456,428,116
ctb0003,sm-dnos-159,-53.793845,-29.641301,2009,1,0,20,0,120,315,565
ctb0003,sm-dnos-160,-53.795824,-29.63928,2009,1,0,12.5,0,255,225,520
ctb0003,sm-dnos-161,-53.792181,-29.639704,2009,1,0,20,0,82,37,881
ctb0003,sm-dnos-162,-53.793533,-29.637754,2009,1,0,10,0,314,511,175
ctb0003,sm-dnos-163,-53.791644,-29.637043,2009,1,0,20,0,70,63,867
ctb0003,sm-dnos-164,-53.79277,-29.634679,2009,1,0,20,0,123,165,712
ctb0003,sm-dnos-165,-53.793491,-29.632815,2009,1,0,20,0,78,77,845
ctb0003,sm-dnos-166,-53.792412,-29.632731,2009,1,0,20,0,48,64,888
ctb0003,sm-dnos-167,-53.789929,-29.631019,2009,1,0,20,0,94,363,543
ctb0003,sm-dnos-168,-53.789562,-29.633504,2009,1,0,20,0,277,493,230
ctb0003,sm-dnos-169,-53.808173,-29.640348,2009,1,0,20,0,118,97,785
ctb0003,sm-dnos-170,-53.791219,-29.659826,2009,1,0,20,0,58,104,838
ctb0003,sm-dnos-171,-53.791357,-29.661561,2009,1,0,20,0,38,70,892
ctb0003,sm-dnos-172,-53.790273,-29.661112,2009,1,0,20,0,47,90,863
ctb0003,sm-dnos-173,-53.788316,-29.660327,2009,1,0,20,0,180,379,441
ctb0003,sm-dnos-174,-53.791491,-29.657305,2009,1,0,20,0,92,134,774
ctb0003,sm-dnos-175,-53.788747,-29.656993,2009,1,0,20,0,76,195,729
ctb0003,sm-dnos-176,-53.785327,-29.65311,2009,1,0,20,0,63,46,891
ctb0003,sm-dnos-177,-53.783219,-29.651386,2009,1,0,20,0,104,352,544
ctb0003,sm-dnos-178,-53.783879,-29.649234,2009,1,0,5,0,244,367,389
ctb0003,sm-dnos-179,-53.780514,-29.648612,2009,1,0,20,0,170,493,337
ctb0003,sm-dnos-180,-53.778733,-29.646016,2009,1,0,20,0,137,534,329
ctb0003,sm-dnos-181,-53.777791,-29.644165,2009,1,0,15,0,190,647,163
ctb0003,sm-dnos-182,-53.77652,-29.642462,2009,1,0,15,0,105,686,209
ctb0003,sm-dnos-183,-53.772698,-29.64255,2009,1,0,10,0,176,428,396
ctb0003,sm-dnos-184,-53.773951,-29.632775,2009,1,0,17.5,0,158,634,208
ctb0003,sm-dnos-185,-53.77524,-29.62796,2009,1,0,20,0,274,454,272
ctb0003,sm-dnos-186,-53.779236,-29.630274,2009,1,0,10,0,202,547,251
ctb0003,sm-dnos-187,-53.779139,-29.628052,2009,1,0,20,0,314,475,211
ctb0003,sm-dnos-188,-53.783342,-29.627437,2009,1,0,20,0,246,448,306
ctb0003,sm-dnos-189,-53.785368,-29.628124,2009,1,0,15,0,215,461,324
ctb0003,sm-dnos-190,-53.785349,-29.625145,2009,1,0,10,0,327,359,314
ctb0003,sm-dnos-191,-53.787398,-29.62342,2009,1,0,20,0,454,349,197
ctb0003,sm-dnos-192,-53.788318,-29.621231,2009,1,0,20,0,413,386,201
ctb0003,sm-dnos-193,-53.790046,-29.61797,2009,1,0,5,0,329,492,179
ctb0003,sm-dnos-194,-53.7917,-29.615567,2009,1,0,20,0,374,388,238
ctb0003,sm-dnos-195,-53.793258,-29.618216,2009,1,0,20,0,257,487,256
ctb0003,sm-dnos-196,-53.795506,-29.614269,2009,1,0,20,0,420,359,221
ctb0003,sm-dnos-197,-53.793946,-29.611541,2009,1,0,20,0,408,382,210
ctb0003,sm-dnos-198,-53.796737,-29.61049,2009,1,0,20,0,491,323,186
ctb0003,sm-dnos-199,-53.798536,-29.612433,2009,1,0,20,0,281,459,260
ctb0003,sm-dnos-200,-53.796745,-29.616664,2009,1,0,20,0,397,403,200
ctb0003,sm-dnos-201,-53.797217,-29.619087,2009,1,0,20,0,403,428,169
ctb0003,sm-dnos-202,-53.789514,-29.625137,2009,1,0,5,0,319,490,191
ctb0003,sm-dnos-203,-53.791354,-29.624543,2009,1,0,10,0,298,557,145
ctb0003,sm-dnos-204,-53.792262,-29.620957,2009,1,0,20,0,381,407,212
ctb0003,sm-dnos-205,-53.795304,-29.621054,2009,1,0,8,0,324,484,192
ctb0003,sm-dnos-206,-53.79328,-29.624849,2009,1,0,20,0,269,418,313
ctb0003,sm-dnos-207,-53.797944,-29.624563,2009,1,0,20,0,308,379,313
ctb0003,sm-dnos-208,-53.798718,-29.621531,2009,1,0,10,0,401,388,211
ctb0003,sm-dnos-209,-53.80126,-29.628894,2009,1,0,20,0,338,487,175
ctb0003,sm-dnos-210,-53.800734,-29.624383,2009,1,0,20,0,305,392,303
ctb0003,sm-dnos-211,-53.801974,-29.622385,2009,1,0,20,0,252,468,280
ctb0003,sm-dnos-212,-53.805302,-29.622928,2009,1,0,20,0,280,443,277
ctb0003,sm-dnos-213,-53.804503,-29.620519,2009,1,0,5,0,275,533,192
ctb0003,sm-dnos-214,-53.801228,-29.618387,2009,1,0,12.5,0,267,563,170
ctb0003,sm-dnos-215,-53.822924,-29.623346,2009,1,0,20,0,238,405,357
ctb0003,sm-dnos-216,-53.819207,-29.621771,2009,1,0,20,0,218,448,334
ctb0003,sm-dnos-217,-53.816321,-29.620647,2009,1,0,20,0,154,510,336
ctb0003,sm-dnos-218,-53.817553,-29.616431,2009,1,0,20,0,294,464,242
ctb0003,sm-dnos-219,-53.816231,-29.618045,2009,1,0,20,0,166,603,231
ctb0003,sm-dnos-220,-53.813617,-29.614749,2009,1,0,20,0,209,542,249
ctb0003,sm-dnos-221,-53.812664,-29.616864,2009,1,0,20,0,263,446,291
ctb0003,sm-dnos-222,-53.813449,-29.619463,2009,1,0,20,0,186,574,240
ctb0003,sm-dnos-223,-53.809642,-29.617424,2009,1,0,20,0,146,461,393
ctb0003,sm-dnos-224,-53.81223,-29.610305,2009,1,0,20,0,322,451,227
ctb0003,sm-dnos-225,-53.809643,-29.613359,2009,1,0,20,0,297,524,179
ctb0003,sm-dnos-226,-53.80738,-29.615494,2009,1,0,20,0,292,526,182
ctb0003,sm-dnos-227,-53.817121,-29.624174,2009,1,0,20,0,73,131,796
ctb0003,sm-dnos-228,-53.815956,-29.626721,2009,1,0,5,0,90,338,572
ctb0003,sm-dnos-229,-53.814091,-29.629407,2009,1,0,20,0,96,126,778
ctb0003,sm-dnos-230,-53.81169,-29.631197,2009,1,0,15,0,88,158,754
ctb0003,sm-dnos-231,-53.813642,-29.63279,2009,1,0,20,0,103,268,629
ctb0003,sm-dnos-232,-53.820196,-29.623587,2009,1,0,15,0,238,476,286
ctb0003,sm-dnos-233,-53.818971,-29.626035,2009,1,0,2,0,134,424,442
ctb0003,sm-dnos-234,-53.818497,-29.628662,2009,1,0,12.5,0,269,456,275
ctb0003,sm-dnos-235,-53.816122,-29.630581,2009,1,0,15,0,267,436,297
ctb0003,sm-dnos-236,-53.816982,-29.633061,2009,1,0,20,0,195,485,320
ctb0003,sm-dnos-237,-53.813183,-29.638562,2009,1,0,20,0,277,455,268
ctb0003,sm-dnos-238,-53.814983,-29.638336,2009,1,0,20,0,147,562,291
ctb0003,sm-dnos-239,-53.814512,-29.635772,2009,1,0,15,0,207,411,382
ctb0003,sm-dnos-240,-53.817575,-29.636101,2009,1,0,15,0,305,463,232
ctb0003,sm-dnos-241,-53.817617,-29.639731,2009,1,0,7.5,0,216,443,341
ctb0003,sm-dnos-242,-53.821581,-29.64418,2009,1,0,5,0,158,515,327
ctb0003,sm-dnos-243,-53.816667,-29.643214,2009,1,0,2.5,0,152,419,429
ctb0003,sm-dnos-244,-53.811389,-29.633871,2009,1,0,20,0,83,100,817
ctb0003,sm-dnos-245,-53.810934,-29.63668,2009,1,0,20,0,78,97,825
ctb0003,sm-dnos-246,-53.807824,-29.635346,2009,1,0,20,0,71,62,867
ctb0003,sm-dnos-247,-53.805437,-29.635722,2009,1,0,17.5,0,101,177,722
ctb0003,sm-dnos-248,-53.810392,-29.639428,2009,1,0,12.5,0,90,119,791
ctb0003,sm-dnos-249,-53.806943,-29.61889,2009,1,0,20,0,155,535,310
ctb0003,sm-dnos-250,-53.800208,-29.615565,2009,1,0,20,0,343,449,208
ctb0003,sm-dnos-251,-53.804678,-29.617042,2009,1,0,20,0,340,409,251
ctb0003,sm-dnos-252,-53.808918,-29.611013,2009,1,0,20,0,364,384,252
ctb0003,sm-dnos-253,-53.814113,-29.608149,2009,1,0,20,0,323,411,266
ctb0003,sm-dnos-254,-53.811593,-29.607023,2009,1,0,20,0,253,438,309
ctb0003,sm-dnos-255,-53.809653,-29.608535,2009,1,0,20,0,319,450,231
ctb0003,sm-dnos-256,-53.803377,-29.614425,2009,1,0,20,0,287,496,217
ctb0003,sm-dnos-257,-53.802224,-29.611576,2009,1,0,20,0,304,617,79
ctb0003,sm-dnos-258,-53.811102,-29.622458,2009,1,0,10,0,149,617,234
ctb0003,sm-dnos-259,-53.802164,-29.606817,2009,1,0,20,0,470,299,231
ctb0003,sm-dnos-260,-53.80344,-29.608928,2009,1,0,20,0,307,402,291
ctb0003,sm-dnos-261,-53.8011,-29.60458,2009,1,0,20,0,496,293,211
ctb0003,sm-dnos-262,-53.798785,-29.606302,2009,1,0,20,0,387,352,261
ctb0003,sm-dnos-263,-53.796683,-29.607925,2009,1,0,20,0,324,388,288
ctb0003,sm-dnos-264,-53.799702,-29.608878,2009,1,0,20,0,254,470,276
ctb0003,sm-dnos-265,-53.806341,-29.609803,2009,1,0,20,0,367,333,300
ctb0003,sm-dnos-266,-53.806074,-29.607538,2009,1,0,20,0,303,414,283
ctb0003,sm-dnos-267,-53.80544,-29.612475,2009,1,0,20,0,265,535,200
ctb0003,sm-dnos-268,-53.808803,-29.627639,2009,1,0,5,0,169,382,449
ctb0003,sm-dnos-269,-53.806173,-29.626229,2009,1,0,5,0,187,333,480
ctb0003,sm-dnos-270,-53.804337,-29.62449,2009,1,0,5,0,177,453,370
ctb0003,sm-dnos-271,-53.805212,-29.627586,2009,1,0,15,0,255,445,300
ctb0003,sm-dnos-272,-53.806629,-29.628861,2009,1,0,5,0,177,453,370
ctb0003,sm-dnos-273,-53.805395,-29.630352,2009,1,0,5,0,259,518,223
ctb0003,sm-dnos-274,-53.808268,-29.629849,2009,1,0,20,0,166,190,644
ctb0003,sm-dnos-275,-53.807248,-29.632673,2009,1,0,3,0,170,490,340
ctb0003,sm-dnos-276,-53.805602,-29.633343,2009,1,0,4,0,231,414,355
ctb0003,sm-dnos-277,-53.811908,-29.628733,2009,1,0,20,0,130,269,601
ctb0003,sm-dnos-278,-53.807237,-29.638006,2009,1,0,20,0,114,222,664
ctb0003,sm-dnos-279,-53.805625,-29.640199,2009,1,0,20,0,43,64,893
ctb0003,sm-dnos-280,-53.799526,-29.640821,2009,1,0,10,0,94,186,720
ctb0003,sm-dnos-281,-53.799216,-29.643972,2009,1,0,10,0,116,78,806
ctb0003,sm-dnos-282,-53.808783,-29.62472,2009,1,0,20,0,235,451,314
ctb0003,sm-dnos-283,-53.807754,-29.622186,2009,1,0,4,0,313,445,242
ctb0003,sm-dnos-284,-53.810271,-29.619944,2009,1,0,4,0,335,476,189
ctb0003,sm-dnos-285,-53.81328,-29.621779,2009,1,0,20,0,265,423,312
ctb0003,sm-dnos-286,-53.813476,-29.624584,2009,1,0,20,0,42,46,912
ctb0003,sm-dnos-287,-53.811515,-29.625887,2009,1,0,12.5,0,168,243,589
ctb0003,sm-dnos-288,-53.793397,-29.643112,2009,1,0,4,0,252,363,385
ctb0003,sm-dnos-289,-53.794785,-29.644984,2009,1,0,12.5,0,296,479,225
ctb0003,sm-dnos-290,-53.79614,-29.64296,2009,1,0,15,0,102,117,781
ctb0003,sm-dnos-291,-53.797432,-29.645902,2009,1,0,20,0,124,130,746
ctb0003,sm-dnos-292,-53.805281,-29.605145,2009,1,0,12.5,0,273,494,233
ctb0003,sm-dnos-293,-53.802114,-29.626737,2009,1,0,20,0,313,622,65
ctb0003,sm-dnos-294,-53.787525,-29.625315,2009,1,0,17.5,0,347,417,236
ctb0003,sm-dnos-295,-53.787066,-29.630181,2009,1,0,16.5,0,202,537,261
ctb0003,sm-dnos-296,-53.785893,-29.631712,2009,1,0,12.5,0,262,455,283
ctb0003,sm-dnos-297,-53.781947,-29.633002,2009,1,0,3,0,296,490,214
ctb0003,sm-dnos-298,-53.778198,-29.633508,2009,1,0,4,0,170,565,265
ctb0003,sm-dnos-299,-53.776262,-29.634397,2009,1,0,12.5,0,146,576,278
ctb0003,sm-dnos-300,-53.779644,-29.640146,2009,1,0,12.5,0,121,228,651
ctb0003,sm-dnos-301,-53.781591,-29.638951,2009,1,0,20,0,119,268,613
ctb0003,sm-dnos-302,-53.779321,-29.636665,2009,1,0,12.5,0,61,163,776
ctb0003,sm-dnos-303,-53.782053,-29.629925,2009,1,0,20,0,256,537,207
ctb0003,sm-dnos-304,-53.781895,-29.646936,2009,1,0,20,0,117,375,508
ctb0003,sm-dnos-305,-53.78165,-29.643288,2009,1,0,20,0,65,73,862
ctb0003,sm-dnos-306,-53.783971,-29.641426,2009,1,0,12.5,0,72,91,837
ctb0003,sm-dnos-307,-53.78928,-29.645178,2009,1,0,20,0,88,114,798
ctb0003,sm-dnos-308,-53.801995,-29.643462,2009,1,0,20,0,60,71,869
ctb0003,sm-dnos-309,-53.798483,-29.638399,2009,1,0,20,0,145,269,586
ctb0003,sm-dnos-310,-53.796176,-29.636379,2009,1,0,10,0,128,328,544
ctb0003,sm-dnos-311,-53.796364,-29.634465,2009,1,0,12.5,0,78,121,801
ctb0003,sm-dnos-312,-53.801775,-29.631777,2009,1,0,4,0,246,565,189
ctb0003,sm-dnos-313,-53.798727,-29.631263,2009,1,0,3,0,195,410,395
ctb0003,sm-dnos-314,-53.796921,-29.625943,2009,1,0,20,0,344,378,278
